date,temperature,relative_humidity,rain,wind_speed,surface_pressure,cloud_cover,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,us_aqi
2025-08-29 02:00:00+00:00,26.8,89.888176,0.0,9.278297,1001.1015,30.0,70.5,27.1,337.0,12.6,11.9,90.10638
2025-08-29 03:00:00+00:00,27.65,83.99957,0.0,10.4166975,1001.60364,41.0,82.9,28.8,388.0,13.6,13.8,90.381195
2025-08-29 04:00:00+00:00,28.55,78.52513,0.0,11.935778,1002.00543,37.0,95.5,31.0,355.0,11.6,15.5,90.59396
2025-08-29 05:00:00+00:00,29.35,73.634636,0.0,13.272482,1002.2075,61.0,101.7,33.3,280.0,8.0,17.0,90.842186
2025-08-29 06:00:00+00:00,29.8,71.106125,0.0,13.363711,1001.809,100.0,105.2,35.6,229.0,5.3,18.0,91.07269
2025-08-29 07:00:00+00:00,29.7,73.69303,0.1,12.284918,1001.609,100.0,105.7,37.0,229.0,4.2,18.0,91.24999
2025-08-29 08:00:00+00:00,29.5,75.89623,0.0,13.281023,1000.9088,100.0,103.8,37.1,252.0,3.8,17.5,91.374115
2025-08-29 09:00:00+00:00,29.8,74.81889,0.0,14.98331,1000.2103,94.0,101.0,36.1,278.0,4.2,16.9,91.43616
2025-08-29 10:00:00+00:00,29.35,75.87297,0.0,14.539945,999.70953,100.0,97.8,34.7,297.0,4.8,16.4,91.436165
2025-08-29 11:00:00+00:00,29.3,75.865234,0.0,12.85205,999.20953,100.0,96.6,34.0,319.0,6.0,16.0,91.44503
2025-08-29 12:00:00+00:00,28.6,78.532166,0.0,12.172312,999.208,100.0,121.5,39.8,354.0,9.0,16.9,91.6046
2025-08-29 13:00:00+00:00,28.25,83.31742,0.0,9.984729,999.9065,100.0,116.4,38.6,420.0,16.4,16.7,92.11879
2025-08-29 14:00:00+00:00,27.8,85.024086,0.0,10.83893,1000.305,100.0,106.4,38.2,499.0,26.7,16.5,92.65957
2025-08-29 15:00:00+00:00,27.65,89.152214,0.0,11.032987,1001.0041,100.0,96.9,39.2,552.0,34.4,16.0,93.226944
2025-08-29 16:00:00+00:00,27.25,91.26468,0.0,9.807935,1002.1019,100.0,93.6,39.3,567.0,37.6,15.2,93.758865
2025-08-29 17:00:00+00:00,27.1,90.9848,0.0,9.793059,1003.0009,100.0,92.7,40.0,555.0,38.3,14.2,94.28191
2025-08-29 18:00:00+00:00,26.95,90.70506,0.0,8.311245,1003.20044,100.0,91.5,39.9,518.0,37.0,13.2,94.88475
2025-08-29 19:00:00+00:00,26.75,91.23364,0.0,7.3997297,1003.0999,99.0,88.0,38.3,435.0,32.5,12.0,95.54079
2025-08-29 20:00:00+00:00,26.5,92.587135,0.0,7.8728137,1002.69965,100.0,84.5,36.0,326.0,26.0,10.8,96.17908
2025-08-29 21:00:00+00:00,26.3,93.68624,0.0,6.519877,1002.2992,100.0,80.1,34.2,248.0,21.3,10.2,96.79079
2025-08-29 22:00:00+00:00,26.3,93.96548,0.0,4.060985,1001.99945,100.0,76.6,33.3,224.0,20.4,10.2,97.35816
2025-08-29 23:00:00+00:00,26.1,95.08255,0.0,5.4477882,1001.99884,100.0,77.3,33.8,231.0,21.3,10.7,97.9078
2025-08-30 00:00:00+00:00,26.1,95.08255,0.0,5.2694216,1002.0988,88.0,69.8,31.5,261.0,14.1,10.6,98.53723
2025-08-30 01:00:00+00:00,26.75,92.325584,0.0,6.601363,1002.60034,21.0,74.7,32.8,331.0,15.0,12.8,99.10461
2025-08-30 02:00:00+00:00,27.05,89.37229,0.0,6.8423676,1003.0009,61.0,91.0,35.6,423.0,16.2,15.9,99.78723
2025-08-30 03:00:00+00:00,27.8,84.26694,0.0,5.9427266,1003.6024,57.0,100.6,36.7,473.0,16.1,18.5,100.63541
2025-08-30 04:00:00+00:00,28.85,78.33296,0.0,6.248359,1004.00476,61.0,126.7,41.0,439.0,13.6,20.4,101.458336
2025-08-30 05:00:00+00:00,29.8,72.614914,0.0,8.43699,1004.407,100.0,125.7,41.4,363.0,9.9,21.9,102.5
2025-08-30 06:00:00+00:00,30.05,72.65788,0.0,10.495713,1004.4076,97.0,141.1,46.1,301.0,6.9,22.6,103.34375
2025-08-30 07:00:00+00:00,30.2,72.0349,0.0,10.97262,1003.8084,98.0,145.8,48.8,272.0,5.3,21.9,104.43749
2025-08-30 08:00:00+00:00,30.9,67.770966,0.0,11.616626,1003.2108,99.0,146.2,49.9,257.0,4.5,20.4,105.666664
2025-08-30 09:00:00+00:00,30.45,69.53726,0.0,13.644427,1002.7099,100.0,137.8,48.8,255.0,4.5,19.0,106.99999
2025-08-30 10:00:00+00:00,30.35,69.310265,0.0,12.906138,1001.81036,100.0,125.7,46.0,273.0,5.1,18.1,108.32292
2025-08-30 11:00:00+00:00,30.0,70.928925,0.0,12.88981,1001.2099,100.0,115.7,42.8,303.0,6.5,17.3,109.5
2025-08-30 12:00:00+00:00,29.55,72.571846,0.0,12.538134,1001.40875,100.0,109.4,41.9,324.0,10.2,16.9,110.416664
2025-08-30 13:00:00+00:00,28.95,79.761665,0.0,11.666721,1002.2066,97.0,96.9,38.6,321.0,17.9,16.6,110.635414
2025-08-30 14:00:00+00:00,28.35,83.08107,0.0,11.870451,1002.5044,100.0,86.8,36.6,309.0,28.5,16.1,110.63542
2025-08-30 15:00:00+00:00,28.05,85.04965,0.0,10.571074,1003.1034,100.0,81.3,38.1,308.0,36.0,15.7,110.46874
2025-08-30 16:00:00+00:00,27.95,86.31337,0.0,10.8792095,1003.8024,100.0,81.7,38.8,340.0,37.6,15.5,110.354164
2025-08-30 17:00:00+00:00,27.7,88.366165,0.0,9.422101,1004.0017,100.0,79.9,38.0,384.0,36.1,15.4,110.30208
2025-08-30 18:00:00+00:00,27.4,90.73461,0.0,8.596766,1004.1007,100.0,76.6,36.1,396.0,33.4,14.9,110.09375
2025-08-30 19:00:00+00:00,27.15,91.80158,0.0,9.179999,1003.8003,100.0,72.9,34.0,344.0,29.7,13.5,109.6979
2025-08-30 20:00:00+00:00,27.0,92.0657,0.0,9.215226,1003.5002,100.0,69.4,31.7,260.0,24.8,11.7,109.25
2025-08-30 21:00:00+00:00,26.8,92.87841,0.0,7.256032,1003.0999,100.0,67.3,29.8,198.0,20.6,10.4,108.80208
2025-08-30 22:00:00+00:00,26.55,93.697586,0.0,7.3094187,1002.2999,100.0,66.8,28.5,177.0,17.7,9.9,108.343735
2025-08-30 23:00:00+00:00,26.4,93.41247,0.0,8.281956,1002.19965,100.0,66.8,27.5,179.0,15.4,9.9,107.84374
2025-08-31 00:00:00+00:00,26.4,92.58186,0.0,7.388775,1002.6993,100.0,66.4,26.7,200.0,15.8,11.3,107.187485
2025-08-31 01:00:00+00:00,27.05,89.37229,0.0,7.172949,1003.20074,100.0,69.6,26.1,260.0,15.4,12.5,106.687485
2025-08-31 02:00:00+00:00,27.35,85.487404,0.0,7.9220443,1003.40125,100.0,78.7,27.7,341.0,14.7,14.1,105.98958
2025-08-31 03:00:00+00:00,28.05,80.3603,0.0,9.860649,1003.60297,95.0,86.1,28.0,382.0,13.4,15.5,105.16665
2025-08-31 04:00:00+00:00,29.05,74.47416,0.0,11.4862,1004.1051,76.0,96.9,30.2,346.0,10.9,16.4,104.26042
2025-08-31 05:00:00+00:00,29.95,69.23493,0.0,13.789691,1004.60724,97.0,102.0,32.7,271.0,7.8,17.0,103.13542
2025-08-31 06:00:00+00:00,30.25,66.8331,0.0,15.484185,1004.308,99.0,105.5,34.7,215.0,5.4,17.1,102.229164
2025-08-31 07:00:00+00:00,30.65,65.31951,0.0,15.531193,1003.8097,98.0,106.6,35.6,200.0,4.2,16.4,101.04167
2025-08-31 08:00:00+00:00,30.75,65.34011,0.0,16.084589,1003.1103,73.0,104.5,35.3,203.0,3.7,15.2,99.71631
2025-08-31 09:00:00+00:00,30.75,65.34011,0.0,17.52298,1001.8113,54.0,102.2,34.3,213.0,3.8,14.2,98.42199
2025-08-31 10:00:00+00:00,30.5,66.48119,0.0,18.06199,1000.81134,41.0,95.9,32.2,230.0,4.4,13.7,97.13653
2025-08-31 11:00:00+00:00,30.0,68.00401,0.0,18.273325,1000.0108,61.0,89.2,29.8,254.0,5.7,13.3,95.913124
2025-08-31 12:00:00+00:00,29.2,72.51138,0.0,18.318481,999.909,48.0,91.3,29.5,269.0,8.1,13.8,94.76064
2025-08-31 13:00:00+00:00,28.55,78.05626,0.0,16.412603,1000.80634,89.0,79.6,26.4,266.0,12.4,13.3,93.66135
2025-08-31 14:00:00+00:00,27.8,82.77034,0.0,15.455911,1000.90454,73.0,65.7,24.2,254.0,18.3,12.6,92.57979
2025-08-31 15:00:00+00:00,27.55,83.9887,0.0,17.349236,1001.10364,26.0,58.1,23.3,245.0,22.1,11.8,91.48051
2025-08-31 16:00:00+00:00,27.4,83.97234,0.0,16.42247,1001.5027,45.0,53.2,21.8,247.0,22.1,10.9,90.16845
2025-08-31 17:00:00+00:00,27.1,86.23296,0.0,15.379206,1002.0017,70.0,50.8,20.8,251.0,20.1,10.0,88.66135
2025-08-31 18:00:00+00:00,26.9,87.25206,0.0,15.451717,1001.9011,40.0,48.9,20.4,244.0,17.6,9.1,87.13653
2025-08-31 19:00:00+00:00,26.65,89.07592,0.0,13.576582,1001.4009,61.0,48.1,19.9,212.0,14.9,8.2,85.74469
2025-08-31 20:00:00+00:00,26.45,89.86315,0.0,13.238261,1000.9007,99.0,47.7,19.4,168.0,11.7,7.3,84.49469
2025-08-31 21:00:00+00:00,26.35,90.125145,0.0,13.979871,1000.30115,100.0,47.4,19.0,136.0,9.1,6.6,83.40426
2025-08-31 22:00:00+00:00,26.55,87.22102,0.0,14.6254835,999.8019,70.0,46.8,18.7,122.0,7.4,6.2,82.446815
2025-08-31 23:00:00+00:00,26.6,84.64552,0.0,16.204998,999.60236,61.0,46.1,18.5,120.0,6.4,6.0,81.57802
2025-09-01 00:00:00+00:00,26.5,86.17579,0.0,15.542662,999.90186,57.0,48.4,18.6,136.0,6.2,6.2,80.78014
2025-09-01 01:00:00+00:00,26.95,84.42859,0.0,14.799459,1000.40265,31.0,49.4,19.4,187.0,8.2,7.1,80.06206
2025-09-01 02:00:00+00:00,26.8,86.722435,0.1,16.940096,1000.6019,33.0,51.7,21.1,256.0,10.8,8.4,79.46809
2025-09-01 03:00:00+00:00,27.7,79.35466,0.3,18.99661,1000.9042,46.0,58.4,22.6,296.0,12.0,9.6,78.88298
2025-09-01 04:00:00+00:00,28.55,73.72263,0.3,19.09782,1001.30597,63.0,64.5,23.3,277.0,10.3,10.5,78.40425
2025-09-01 05:00:00+00:00,29.1,71.40969,0.0,19.172323,1001.4075,55.0,67.5,24.3,228.0,7.1,11.3,77.79255
2025-09-01 06:00:00+00:00,30.05,65.990166,0.0,19.470808,1001.41,100.0,66.8,24.9,193.0,4.6,11.8,77.04786
2025-09-01 07:00:00+00:00,30.35,64.47247,0.0,19.470808,1000.71124,84.0,65.0,25.1,189.0,3.6,11.9,76.17908
2025-09-01 08:00:00+00:00,30.55,63.161484,0.0,18.68622,999.9125,67.0,65.0,25.7,197.0,3.4,11.8,75.24823
2025-09-01 09:00:00+00:00,30.65,62.611027,0.0,18.396141,998.91364,91.0,61.0,24.9,210.0,3.7,11.7,74.39716
2025-09-01 10:00:00+00:00,30.2,64.832756,0.0,18.818396,998.1129,68.0,58.9,24.4,225.0,4.4,11.8,73.563835
2025-09-01 11:00:00+00:00,29.6,68.13185,0.0,19.191748,997.6118,100.0,56.7,23.9,244.0,5.7,12.0,72.87234
2025-09-01 12:00:00+00:00,28.9,73.11762,0.1,18.770126,997.7098,76.0,62.6,25.8,260.0,7.8,12.8,72.34929
2025-09-01 13:00:00+00:00,28.65,73.96193,0.0,16.666288,998.4086,36.0,56.8,24.5,271.0,12.6,12.6,72.02127
2025-09-01 14:00:00+00:00,28.0,77.27619,0.0,15.898188,998.80676,31.0,49.2,24.3,278.0,19.2,12.2,71.85284
2025-09-01 15:00:00+00:00,27.6,80.54309,0.0,14.330079,999.20514,23.0,49.2,25.0,282.0,23.6,11.7,71.8617
2025-09-01 16:00:00+00:00,27.45,81.009315,0.0,14.410121,1000.0043,18.0,49.6,25.2,285.0,23.8,11.0,72.012405
2025-09-01 17:00:00+00:00,27.3,81.72429,0.0,14.24163,1000.4036,28.0,49.2,25.3,285.0,21.8,10.2,72.313835
2025-09-01 18:00:00+00:00,26.95,84.42859,0.0,13.671707,1000.50256,23.0,48.5,25.0,272.0,19.2,9.4,72.71276
2025-09-01 19:00:00+00:00,26.7,85.93671,0.0,12.074766,1000.40204,27.0,47.8,24.4,236.0,16.2,8.5,73.12057
2025-09-01 20:00:00+00:00,26.5,87.21655,0.0,13.672893,1000.10175,26.0,46.1,23.3,187.0,12.7,7.5,73.51951
2025-09-01 21:00:00+00:00,26.35,87.99176,0.0,12.74954,999.70166,24.0,45.4,22.7,151.0,9.9,6.9,73.86525
2025-09-01 22:00:00+00:00,26.2,88.77473,0.0,12.358542,999.60114,36.0,44.6,22.1,135.0,8.3,6.7,74.19326
2025-09-01 23:00:00+00:00,26.15,89.03747,0.0,11.659777,999.70105,30.0,45.1,22.1,131.0,7.5,6.9,74.494675
2025-09-02 00:00:00+00:00,26.05,89.83452,0.0,11.016824,1000.1004,36.0,42.8,21.3,148.0,6.5,7.0,74.81382
2025-09-02 01:00:00+00:00,26.8,84.66659,0.0,11.098865,1000.2022,47.0,42.1,21.0,204.0,8.7,8.3,75.05318
2025-09-02 02:00:00+00:00,26.9,84.93153,0.1,12.815443,1000.6022,43.0,44.0,22.6,280.0,11.6,10.2,75.19503
2025-09-02 03:00:00+00:00,27.7,79.83332,0.0,13.450708,1000.9042,39.0,51.0,24.0,324.0,12.9,11.9,75.32801
2025-09-02 04:00:00+00:00,28.75,73.312805,0.0,14.275713,1001.6065,52.0,55.1,24.3,304.0,11.0,13.3,75.452126
2025-09-02 05:00:00+00:00,29.7,67.53591,0.0,14.975741,1001.609,100.0,59.3,25.3,253.0,7.5,14.5,75.54078
2025-09-02 06:00:00+00:00,30.05,65.59183,0.1,15.484185,1001.5099,100.0,61.9,26.5,216.0,4.9,15.3,75.629425
2025-09-02 07:00:00+00:00,29.75,68.36708,0.1,15.342294,1001.1094,100.0,61.0,27.0,213.0,4.0,15.4,75.77128
2025-09-02 08:00:00+00:00,30.1,66.40066,0.1,14.602204,1000.6106,96.0,59.6,26.3,224.0,4.0,15.0,75.93971
2025-09-02 09:00:00+00:00,30.05,65.990166,0.0,13.666967,999.91113,68.0,56.9,25.4,238.0,4.5,14.6,75.992905
2025-09-02 10:00:00+00:00,30.35,63.88907,0.0,13.379461,999.3123,23.0,55.1,24.7,254.0,4.9,14.4,76.03724
2025-09-02 11:00:00+00:00,30.1,64.41994,0.0,13.830749,998.9119,62.0,53.7,24.0,273.0,5.9,14.2,76.06383
2025-09-02 12:00:00+00:00,29.15,71.41866,0.1,15.405519,998.9094,93.0,67.1,28.7,289.0,8.1,13.1,76.07269
2025-09-02 13:00:00+00:00,28.6,75.0758,0.0,13.276144,999.50775,7.0,65.0,28.6,299.0,13.4,12.9,76.32978
2025-09-02 14:00:00+00:00,27.85,78.66247,0.0,11.345712,1000.10516,6.0,60.8,29.7,306.0,20.6,12.7,76.69326
2025-09-02 15:00:00+00:00,27.7,79.59369,0.0,12.678185,1000.50446,34.0,60.8,30.7,317.0,26.3,12.4,77.17199
2025-09-02 16:00:00+00:00,27.65,79.10941,0.0,12.819235,1001.40375,31.0,61.5,31.5,346.0,28.9,12.2,77.67731
2025-09-02 17:00:00+00:00,27.5,80.04711,0.0,11.282711,1002.4024,23.0,62.9,32.7,379.0,29.8,12.0,78.23582
2025-09-02 18:00:00+00:00,27.25,81.47274,0.0,9.080639,1003.00116,36.0,64.5,33.6,384.0,29.8,11.6,78.891846
2025-09-02 19:00:00+00:00,27.1,82.68863,0.0,7.9077177,1003.1009,34.0,65.0,33.5,336.0,29.0,10.9,79.65425
2025-09-02 20:00:00+00:00,26.85,83.91215,0.0,8.260411,1002.6006,11.0,64.5,33.5,261.0,27.2,10.0,80.461
2025-09-02 21:00:00+00:00,26.55,84.89531,0.0,9.278297,1001.90027,5.0,62.2,32.9,204.0,24.9,9.4,81.36525
2025-09-02 22:00:00+00:00,26.35,85.90269,0.0,9.56713,1001.7999,11.0,61.0,32.0,178.0,21.7,9.1,82.269516
2025-09-02 23:00:00+00:00,26.05,87.7025,0.0,9.3669195,1001.6991,17.0,58.7,30.3,169.0,18.0,9.1,83.14717
2025-09-03 00:00:00+00:00,25.85,89.014275,0.0,9.292254,1001.8984,16.0,48.0,25.1,182.0,12.0,8.9,83.874115
2025-09-03 01:00:00+00:00,26.7,85.67924,0.0,8.297589,1002.60034,12.0,46.0,24.0,235.0,12.8,9.7,84.211
2025-09-03 02:00:00+00:00,26.85,82.41076,0.0,8.32877,1003.0002,6.0,48.4,25.3,309.0,13.8,11.0,84.47695
2025-09-03 03:00:00+00:00,27.95,73.84553,0.0,9.555271,1003.20294,17.0,56.6,26.7,351.0,13.7,12.4,84.71631
2025-09-03 04:00:00+00:00,29.25,65.62663,0.0,9.473541,1003.3063,37.0,63.3,27.8,330.0,11.4,14.3,84.95567
2025-09-03 05:00:00+00:00,30.25,61.018402,0.0,9.826088,1003.6086,98.0,70.5,29.7,278.0,8.0,16.3,85.26596
2025-09-03 06:00:00+00:00,30.8,59.852947,0.0,11.341428,1003.5102,97.0,77.8,32.7,237.0,5.4,17.9,85.65603
2025-09-03 07:00:00+00:00,31.0,59.35404,0.0,13.104198,1003.0113,40.0,81.0,34.8,224.0,4.3,18.7,86.20567
2025-09-03 08:00:00+00:00,31.5,57.16322,0.0,14.083778,1002.413,39.0,78.7,34.9,222.0,3.9,18.9,86.897156
2025-09-03 09:00:00+00:00,31.45,57.151356,0.0,15.096411,1001.7132,20.0,73.3,33.5,229.0,4.2,18.8,87.65958
2025-09-03 10:00:00+00:00,31.15,58.669678,0.0,15.156384,1001.1131,13.0,67.1,31.0,245.0,4.6,18.1,88.377655
2025-09-03 11:00:00+00:00,30.75,59.659393,0.0,13.943901,1000.8121,11.0,60.3,27.9,270.0,5.6,16.9,88.93617
2025-09-03 12:00:00+00:00,30.05,62.67088,0.0,12.599998,1000.7105,10.0,80.1,36.0,293.0,8.8,16.6,89.28191
2025-09-03 13:00:00+00:00,29.1,65.996826,0.0,12.181624,1001.1077,0.0,76.4,34.2,316.0,16.1,16.5,89.92908
2025-09-03 14:00:00+00:00,28.3,70.40569,0.0,9.446141,1002.0048,0.0,67.8,33.1,337.0,26.2,16.3,90.42554
2025-09-03 15:00:00+00:00,28.0,73.6305,0.0,12.031756,1002.8036,3.0,66.8,34.3,347.0,33.5,15.9,90.72695
2025-09-03 16:00:00+00:00,27.6,79.34102,0.0,11.854062,1003.5017,6.0,66.4,34.2,340.0,35.7,15.4,91.0461
2025-09-03 17:00:00+00:00,27.3,80.504135,0.0,10.63372,1004.3005,58.0,65.7,33.9,321.0,35.1,14.8,91.28546
2025-09-03 18:00:00+00:00,27.15,81.460335,0.0,10.062305,1004.39984,20.0,64.3,33.1,296.0,33.0,13.9,91.391846
2025-09-03 19:00:00+00:00,26.85,83.40904,0.0,10.239453,1004.29913,24.0,61.7,31.2,260.0,28.9,12.5,91.34752
2025-09-03 20:00:00+00:00,26.6,84.64552,0.0,10.172787,1003.69904,30.0,58.0,28.6,218.0,23.3,11.0,91.14362
2025-09-03 21:00:00+00:00,26.35,86.16144,0.0,8.996398,1003.09894,11.0,54.6,26.1,187.0,18.6,9.8,90.70921
2025-09-03 22:00:00+00:00,26.05,87.7025,0.0,6.198903,1003.1979,15.0,51.8,24.0,169.0,15.8,9.3,90.10638
2025-09-03 23:00:00+00:00,25.8,89.547134,0.0,6.452441,1003.2972,24.0,49.4,22.4,162.0,14.0,9.2,89.397156
2025-09-04 00:00:00+00:00,25.55,91.15852,0.0,6.198903,1003.59644,28.0,55.9,23.7,177.0,14.4,10.2,88.69681
2025-09-04 01:00:00+00:00,26.15,90.11115,0.0,8.0599,1003.6979,100.0,54.0,23.6,235.0,14.5,11.7,88.57269
2025-09-04 02:00:00+00:00,26.35,87.46538,0.0,8.490582,1004.19806,100.0,57.2,25.3,313.0,14.5,13.8,88.53723
2025-09-04 03:00:00+00:00,27.35,80.510635,0.0,10.261579,1004.40045,100.0,66.6,25.1,359.0,13.8,15.7,88.53723
2025-09-04 04:00:00+00:00,28.8,70.07169,0.0,10.656547,1005.1037,100.0,72.2,26.0,338.0,11.5,17.0,88.39538
2025-09-04 05:00:00+00:00,30.05,64.2142,0.0,10.337079,1005.207,97.0,75.2,27.5,284.0,8.5,18.1,88.23582
2025-09-04 06:00:00+00:00,31.0,60.81568,0.0,10.484902,1004.8099,81.0,78.7,29.7,242.0,6.1,18.8,88.04078
2025-09-04 07:00:00+00:00,31.25,61.427353,0.0,12.7279215,1004.211,57.0,81.3,31.9,229.0,4.9,19.3,87.77482
2025-09-04 08:00:00+00:00,31.25,61.987442,0.0,13.6063795,1003.8113,29.0,80.8,32.2,228.0,4.4,19.5,87.51772
2025-09-04 09:00:00+00:00,31.4,60.354324,0.0,14.33234,1002.91223,11.0,79.2,31.2,236.0,4.6,19.2,87.27838
2025-09-04 10:00:00+00:00,30.75,63.588154,0.0,14.787414,1002.51074,8.0,75.7,29.7,256.0,5.4,18.3,87.07447
2025-09-04 11:00:00+00:00,30.15,66.21036,0.0,14.008811,1002.3096,0.0,71.0,27.5,285.0,6.9,16.9,86.95923
2025-09-04 12:00:00+00:00,29.55,68.74282,0.0,13.5515,1002.2081,9.0,73.3,28.6,304.0,11.4,17.6,86.92377
2025-09-04 13:00:00+00:00,28.7,73.97022,0.0,12.783802,1002.30554,14.0,67.1,26.5,308.0,16.9,16.6,86.26773
2025-09-04 14:00:00+00:00,27.8,80.08684,0.0,12.825552,1003.0028,3.0,61.0,25.9,302.0,24.3,15.2,85.585106
2025-09-04 15:00:00+00:00,27.45,82.481865,0.0,11.090103,1003.4016,6.0,55.1,26.0,290.0,28.9,13.9,84.94681
2025-09-04 16:00:00+00:00,27.2,83.19844,0.0,11.103243,1004.00037,2.0,54.4,25.3,270.0,28.1,12.7,84.211
2025-09-04 17:00:00+00:00,27.05,83.9341,0.0,10.7714615,1004.9993,7.0,51.9,24.4,243.0,24.5,11.6,83.422
2025-09-04 18:00:00+00:00,26.85,85.18157,0.0,11.753877,1005.29834,33.0,49.2,23.3,218.0,20.5,10.5,82.57979
2025-09-04 19:00:00+00:00,26.75,85.941574,0.0,12.682018,1005.19824,22.0,47.0,22.3,198.0,16.7,9.3,81.71099
2025-09-04 20:00:00+00:00,26.4,87.99597,0.0,11.440979,1004.09814,2.0,43.9,20.8,180.0,12.6,8.1,80.92199
2025-09-04 21:00:00+00:00,26.2,88.50883,0.0,9.499158,1003.19824,0.0,40.9,19.4,167.0,9.5,7.3,80.2305
2025-09-04 22:00:00+00:00,26.0,89.293526,0.0,7.4932766,1003.2978,0.0,40.2,18.7,150.0,7.8,7.1,79.63653
2025-09-04 23:00:00+00:00,25.85,91.17736,0.0,10.30883,1003.39716,9.0,40.0,18.5,138.0,7.2,7.3,79.16667
2025-09-05 00:00:00+00:00,25.75,92.82459,0.0,12.57426,1003.4967,16.0,40.3,18.5,155.0,7.6,7.9,78.82092
2025-09-05 01:00:00+00:00,26.35,92.02885,0.0,13.971757,1003.29877,11.0,41.1,19.2,235.0,9.4,8.8,78.359924
2025-09-05 02:00:00+00:00,26.6,89.60592,0.0,10.1902895,1003.8989,2.0,45.4,21.6,345.0,11.9,10.2,77.969864
2025-09-05 03:00:00+00:00,27.75,82.270676,0.0,8.197414,1004.7011,1.0,52.5,23.6,410.0,13.3,12.1,77.64183
2025-09-05 04:00:00+00:00,29.55,71.921,0.0,8.936778,1005.0059,0.0,57.4,25.5,387.0,12.7,15.1,77.50886
2025-09-05 05:00:00+00:00,31.2,64.45604,0.0,10.08,1005.1099,0.0,63.6,28.0,318.0,11.0,18.6,77.46452
2025-09-05 06:00:00+00:00,32.2,60.352207,0.0,12.324414,1004.61285,0.0,68.7,31.0,264.0,9.4,21.1,77.50886
2025-09-05 07:00:00+00:00,32.7,58.496273,0.0,13.701299,1004.2145,0.0,71.9,33.4,244.0,7.9,21.8,77.62411
2025-09-05 08:00:00+00:00,32.85,58.004295,0.0,14.759999,1003.61554,1.0,69.4,33.4,238.0,6.4,21.4,77.757095
2025-09-05 09:00:00+00:00,32.5,58.449936,0.0,15.676542,1002.61536,7.0,65.7,32.0,240.0,5.9,20.4,77.86348
2025-09-05 10:00:00+00:00,31.8,59.89873,0.0,16.029097,1001.914,1.0,61.5,30.0,251.0,6.9,18.5,77.934395
2025-09-05 11:00:00+00:00,31.15,63.481594,0.0,16.036171,1001.31287,4.0,58.4,27.6,269.0,9.0,16.1,77.961
2025-09-05 12:00:00+00:00,30.1,71.15992,0.0,16.919998,1001.01025,3.0,63.8,29.7,285.0,12.5,14.7,77.969864
2025-09-05 13:00:00+00:00,28.85,79.03785,0.0,14.04,1002.506,5.0,61.0,28.9,299.0,16.9,13.8,78.067375
2025-09-05 14:00:00+00:00,28.15,82.81097,0.0,10.993271,1002.90375,11.0,56.6,28.5,310.0,22.8,12.5,78.280136
2025-09-05 15:00:00+00:00,27.8,84.51869,0.0,10.120098,1003.4025,22.0,54.4,28.5,307.0,26.3,11.4,78.51064
2025-09-05 16:00:00+00:00,27.4,87.03648,0.0,14.120538,1004.00073,79.0,54.7,28.8,278.0,25.2,10.8,78.73227
2025-09-05 17:00:00+00:00,27.3,86.5098,0.0,14.490838,1004.40045,98.0,54.5,28.3,235.0,21.7,10.5,79.04256
2025-09-05 18:00:00+00:00,27.25,85.47745,0.0,15.611304,1004.89966,100.0,51.8,27.5,197.0,18.0,10.0,79.3883
2025-09-05 19:00:00+00:00,27.25,85.222176,0.0,13.363711,1004.89966,100.0,49.7,26.4,172.0,14.7,9.2,79.760635
2025-09-05 20:00:00+00:00,27.0,86.481766,0.0,12.647482,1004.4994,90.0,48.8,25.3,152.0,11.4,8.3,80.124115
2025-09-05 21:00:00+00:00,26.7,88.2847,0.0,12.708816,1003.59955,61.0,48.2,24.2,139.0,8.8,7.6,80.52305
2025-09-05 22:00:00+00:00,26.5,89.59858,0.0,11.304229,1003.49896,7.0,47.3,23.3,130.0,7.3,7.3,80.948586
2025-09-05 23:00:00+00:00,26.25,91.475296,0.0,12.251905,1003.4982,13.0,45.8,22.6,128.0,6.6,7.4,81.356384
2025-09-06 00:00:00+00:00,26.25,92.02314,0.0,13.529966,1003.6981,21.0,44.1,21.8,143.0,6.6,6.9,81.71986
2025-09-06 01:00:00+00:00,26.45,90.40176,0.0,13.170786,1003.4986,13.0,43.4,22.0,192.0,8.8,7.9,82.012405
2025-09-06 02:00:00+00:00,26.7,89.07973,0.0,14.561099,1003.99915,28.0,46.6,23.9,258.0,11.8,9.3,82.260635
2025-09-06 03:00:00+00:00,27.75,81.04737,0.0,14.975741,1004.40137,91.0,53.0,25.9,299.0,13.4,11.0,82.46453
2025-09-06 04:00:00+00:00,29.1,73.15157,0.0,13.202726,1004.70483,92.0,59.3,28.1,290.0,12.3,13.2,82.668434
2025-09-06 05:00:00+00:00,30.3,67.65374,0.0,12.93247,1004.70807,22.0,63.3,29.6,256.0,9.9,15.6,82.89894
2025-09-06 06:00:00+00:00,31.45,63.354515,0.0,13.060857,1004.61096,79.0,67.8,31.1,230.0,7.7,17.2,83.04077
2025-09-06 07:00:00+00:00,32.05,61.789783,0.0,13.504799,1004.113,98.0,71.2,32.0,223.0,6.2,17.3,83.049644
2025-09-06 08:00:00+00:00,32.25,61.463196,0.0,14.248452,1003.31415,93.0,72.6,32.1,223.0,5.0,16.5,82.92552
